CodigoDoPrograma,NomeDoPrograma,SiglaIes,IesCd,Local,MunicipioCd,AreaDeAvaliacao,Modalidade,Nivel,DataInicioMestrado,DataInicioDoutorado,Nota1998,Nota2001,Nota2004,Nota2007,Nota2010,Nota2013,Recomend,Nota2017,NotaCtc,NotaReconsideracao,NotaFinal,DoutoradoDescredenciado,Reconsideracao,Acompanhento,IesNome,IesSigla,IesSiglaAgrupada,NaturezaJuridica,NaturezaJuridicaMec,Comunitaria,Filantropica,Confessional,MunicipioCdCompleto,Pais,Regiao,UfCd,UfNome,Uf,Mesorregiao,Microrregiao,Municipio,CodRgi,RegiaoGeograficaImediata,CodRgint,RegiaoGeograficaIntermediaria,IndiceDeGini2010,PercDosOcupadosComSuperiorCompleto18AnosOuMais2010,PopulacaoTotal2010,PopulacaoRural2010,PopulacaoUrbana2010,Idhm2010,IdhmRenda2010,IdhmLongevidade2010,IdhmEducacao2010,SubindiceDeEscolaridadeIdhmEducacao2010,PercDe25AnosOuMaisComSuperiorCompleto2010,ExpectativaDeAnosDeEstudo2010,TaxaDeFrequenciaBrutaAoSuperior2010,TaxaDeFrequenciaLiquidaAoSuperior2010,RendaPerCapita2010,PopulacaoRgi,PopulacaoRgInt,GrandeArea,Colegio,ViceCoordenador,ExperienciaCoordenador,SelecaoCoordenador,MinimoDocentesDO,MinimoDocentesME,MinimoDocentesMP,MediaIDEB,NaturezaJuridicaDetalhada,Descontinuidade,Involucao,Estagnacao,Risco,EstagnadoTipo,NotaAnterior,VariacaoNota,PPGsPorMunicipio,PPGsPorRGI,PPGsPorRGInt,PPGsPorUF,PercRiscoPorUf,PercRiscoPorMunicipio,PercRiscoPorRegiao,PercRiscoPorRGI,PercRiscoPorRGInt,PPGsPorIES,MediaPonderadaNotas,ProporcaoNotas567,IdadePPG,PropPosGraduadosMun,PropPosGraduadosRGI,PropPosGraduadosRGInt,PropSuperiorMun,PropSuperiorRGI,PropSuperiorRGInt,DensidadePPGMun,6,DensidadePPGRGI,DensidadePPGRGInt,Permanentes,PropSenior,PropJunior,PropSeniorJunior,PermanentesPorMinimo
26001012011P5,EDUCAÇÃO,UFAL,26001012,Maceió (AL),2704302,EDUCAÇÃO,ACADÊMICO,Mestrado/Doutorado,2001-01-01,2011-01-01,,3,3,4,4,4,,3,3,3,3,,Sim,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Ciências Humanas,Humanidades,SIM,51,ELEICAO,10,10,10,3.68,Pública Federal,0,1,0,1,"",4,-1,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,15,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,30,0.03333333333333333,0.13333333333333333,0.16666666666666666,3
26001012030P0,ENFERMAGEM,UFAL,26001012,Maceió (AL),2704302,ENFERMAGEM,ACADÊMICO,Mestrado,2011-01-01,,,,,,,3,,4,4,,4,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Ciências da Saúde,Ciências da Vida,,,,10,10,10,3.68,Pública Federal,0,0,0,0,"",3,1,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,5,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,15,0.06666666666666667,0.4,0.4666666666666667,1.5
26001012012P1,ENGENHARIA CIVIL,UFAL,26001012,Maceió (AL),2704302,ENGENHARIAS I,ACADÊMICO,Mestrado,2001-01-01,,,,3,3,3,4,,4,4,,4,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Engenharias,"Ciências Exatas, Tecnológicas e Multidisciplinar",,,,8,8,8,3.68,Pública Federal,0,0,0,0,"",4,0,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,15,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,8,0,0.125,0.125,1
26001012019P6,RECURSOS HIDRICOS E SANEAMENTO,UFAL,26001012,Maceió (AL),2704302,ENGENHARIAS I,ACADÊMICO,Mestrado,2005-01-01,,,,,3,3,3,,3,3,3,3,,Sim,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Engenharias,"Ciências Exatas, Tecnológicas e Multidisciplinar",SIM,19,ELEICAO,8,8,8,3.68,Pública Federal,0,0,1,1,3x3,3,0,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,11,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,12,0,0.08333333333333333,0.08333333333333333,1.5
26001012022P7,ENGENHARIA QUÍMICA,UFAL,26001012,Maceió (AL),2704302,ENGENHARIAS II,ACADÊMICO,Mestrado,2006-01-01,,,,,3,3,3,,4,4,,4,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Engenharias,"Ciências Exatas, Tecnológicas e Multidisciplinar",,,,8,8,8,3.68,Pública Federal,0,0,0,0,"",3,1,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,10,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,10,0,0.1,0.1,1.25
26001012027P9,Ensino de Ciências e Matemática,UFAL,26001012,Maceió (AL),2704302,ENSINO,PROFISSIONAL,Mestrado Profissional,2010-01-01,,,,,,,3,,3,3,,3,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Multidisciplinar,"Ciências Exatas, Tecnológicas e Multidisciplinar",SIM,30,ELEICAO,10,10,10,3.68,Pública Federal,0,0,0,0,"",3,0,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,6,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,15,0.13333333333333333,0.26666666666666666,0.4,1.5
26001012031P6,Ensino na Saúde,UFAL,26001012,Maceió (AL),2704302,ENSINO,PROFISSIONAL,Mestrado Profissional,2011-01-01,,,,,,,3,,3,3,,3,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Multidisciplinar,"Ciências Exatas, Tecnológicas e Multidisciplinar",SIM,16,INDICACAO DOS PARES,10,10,10,3.68,Pública Federal,0,0,0,0,"",3,0,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,5,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,20,0.15,0.2,0.35,2
26001012036P8,CIÊNCIAS FARMACÊUTICAS,UFAL,26001012,Maceió (AL),2704302,FARMÁCIA,ACADÊMICO,Mestrado,2012-01-01,,,,,,,3,,3,3,,3,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Ciências da Saúde,Ciências da Vida,,,,10,10,10,3.68,Pública Federal,0,0,0,0,"",3,0,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,4,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,16,0,0.125,0.125,1.6
26001012005P5,METEOROLOGIA,UFAL,26001012,Maceió (AL),2704302,GEOCIÊNCIAS,ACADÊMICO,Mestrado,1999-01-01,,,3,3,3,3,3,,3,3,,3,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Ciências Exatas e da Terra,"Ciências Exatas, Tecnológicas e Multidisciplinar",SIM,14,ELEICAO,10,8,8,3.68,Pública Federal,0,0,1,1,3x3,3,0,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,17,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,13,0.23076923076923078,0,0.23076923076923078,1.62
26001012038P0,Geografia,UFAL,26001012,Maceió (AL),2704302,GEOGRAFIA,ACADÊMICO,Mestrado,2014-09-04,,,,,,,,3,3,3,,3,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Ciências Humanas,Humanidades,,,,8,8,8,3.68,Pública Federal,0,0,0,0,"",3,0,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,2,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,17,0,0.23529411764705882,0.23529411764705882,2.12
26001012034P5,História,UFAL,26001012,Maceió (AL),2704302,HISTÓRIA,ACADÊMICO,Mestrado,2012-01-01,,,,,,,3,,3,3,,3,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Ciências Humanas,Humanidades,,,,10,10,8,3.68,Pública Federal,0,0,0,0,"",3,0,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,4,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,17,0.058823529411764705,0.4117647058823529,0.47058823529411764,1.7
26001012017P3,MODELAGEM COMPUTACIONAL DE CONHECIMENTO,UFAL,26001012,Maceió (AL),2704302,INTERDISCIPLINAR,ACADÊMICO,Mestrado,2004-01-01,,,,,4,3,3,,3,3,,3,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Multidisciplinar,"Ciências Exatas, Tecnológicas e Multidisciplinar",SIM,51,ELEICAO,12,12,12,3.68,Pública Federal,0,0,1,1,3x3,3,0,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,12,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,19,0.05263157894736842,0.2631578947368421,0.3157894736842105,1.58
26001012037P4,Energia da Biomassa,UFAL,26001012,Maceió (AL),2704302,INTERDISCIPLINAR,PROFISSIONAL,Mestrado Profissional,2013-01-01,,,,,,,,3,2,2,2,2,,Sim,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Multidisciplinar,"Ciências Exatas, Tecnológicas e Multidisciplinar",,,,12,12,12,3.68,Pública Federal,1,0,0,1,"",3,-1,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,3,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,22,0,0.3181818181818182,0.3181818181818182,1.83
27011003001P9,"SOCIEDADE, TECNOLOGIAS E POLÍTICAS PÚBLICAS",UNIT/Alagoas,27011003,Maceió (AL),2704302,INTERDISCIPLINAR,ACADÊMICO,Mestrado,2016-04-18,,,,,,,,4,4,4,,4,,Não,sim,CENTRO UNIVERSITÁRIO TIRADENTES,UNIT/Alagoas,UNIT/Alagoas,Particular,Privada com fins lucrativos,,,,2704302,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Multidisciplinar,"Ciências Exatas, Tecnológicas e Multidisciplinar",NAO,10,INDICACAO DOS PARES,12,12,12,3.68,Privada com fins lucrativos,0,0,0,0,"",4,0,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,1,4,0,0,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,12,0,0.4166666666666667,0.4166666666666667,1
26001012001P0,LETRAS E LINGÜÍSTICA,UFAL,26001012,Maceió (AL),2704302,LINGUÍSTICA E LITERATURA,ACADÊMICO,Mestrado/Doutorado,1989-01-01,1995-01-01,3,4,4,4,4,4,,3,3,,3,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,"Linguística, Letras e Artes",Humanidades,,,,12,8,6,3.68,Pública Federal,0,1,0,1,"",4,-1,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,27,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,30,0.16666666666666666,0.06666666666666667,0.23333333333333334,2.5
26001012015P0,MATEMÁTICA,UFAL,26001012,Maceió (AL),2704302,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,ACADÊMICO,Mestrado,2004-01-01,,,,,3,4,4,,3,3,,3,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Ciências Exatas e da Terra,"Ciências Exatas, Tecnológicas e Multidisciplinar",SIM,27,ELEICAO,8,8,8,3.68,Pública Federal,0,1,0,1,"",4,-1,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,12,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,11,0,0.18181818181818182,0.18181818181818182,1.38
26001012028P5,MATERIAIS,UFAL,26001012,Maceió (AL),2704302,MATERIAIS,ACADÊMICO,Doutorado,,2010-01-01,,,,,,4,,4,4,,4,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Multidisciplinar,"Ciências Exatas, Tecnológicas e Multidisciplinar",SIM,39,ELEICAO,10,7,7,3.68,Pública Federal,0,0,0,0,"",4,0,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,6,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,12,0,0.08333333333333333,0.08333333333333333,1.2
26001012023P3,CIÊNCIAS DA SAÚDE,UFAL,26001012,Maceió (AL),2704302,MEDICINA II,ACADÊMICO,Mestrado/Doutorado,2006-01-01,2013-01-01,,,,3,3,4,,4,4,,4,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Ciências da Saúde,Ciências da Vida,,,,12,10,10,3.68,Pública Federal,0,0,0,0,"",4,0,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,10,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,18,0.1111111111111111,0.2222222222222222,0.3333333333333333,1.5
26001012020P4,NUTRIÇÃO,UFAL,26001012,Maceió (AL),2704302,NUTRIÇÃO,ACADÊMICO,Mestrado,2005-01-01,,,,,3,3,4,,3,3,,3,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Ciências da Saúde,Ciências da Vida,,,,10,10,10,3.68,Pública Federal,0,1,0,1,"",4,-1,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,11,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,13,0.07692307692307693,0.3076923076923077,0.38461538461538464,1.3
26006014001P1,PESQUISA EM SAÚDE,CESMAC,26006014,Maceió (AL),2704302,ODONTOLOGIA,PROFISSIONAL,Mestrado Profissional,2012-01-01,,,,,,,3,,3,3,,3,,Não,não,CENTRO DE ESTUDOS SUPERIORES DE MACEIÓ,CESMAC,CESMAC,Particular,Privada sem fins lucrativos,,,,2704302,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Ciências da Saúde,Ciências da Vida,,,,10,10,10,3.68,Privada sem fins lucrativos,0,0,0,0,"",3,0,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,2,3,0,4,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,12,0,0.25,0.25,1.2
26001012032P2,Psicologia,UFAL,26001012,Maceió (AL),2704302,PSICOLOGIA,ACADÊMICO,Mestrado,2011-01-01,,,,,,,3,,3,3,,3,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Ciências Humanas,Humanidades,,,,8,8,8,3.68,Pública Federal,0,0,0,0,"",3,0,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,5,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,13,0,0.23076923076923078,0.23076923076923078,1.62
26001012003P2,QUÍMICA E BIOTECNOLOGIA,UFAL,26001012,Maceió (AL),2704302,QUÍMICA,ACADÊMICO,Mestrado/Doutorado,1992-01-01,2000-01-01,4,4,4,4,4,4,,4,4,,4,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Ciências Exatas e da Terra,"Ciências Exatas, Tecnológicas e Multidisciplinar",SIM,21,ELEICAO,15,12,8,3.68,Pública Federal,0,0,1,1,4x4,4,0,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,24,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,24,0.041666666666666664,0.08333333333333333,0.125,1.6
26001012016P7,SERVIÇO SOCIAL,UFAL,26001012,Maceió (AL),2704302,SERVIÇO SOCIAL,ACADÊMICO,Mestrado/Doutorado,2004-01-01,2017-07-10,,,,3,3,4,,4,4,,4,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Ciências Sociais Aplicadas,Humanidades,,,,10,7,7,3.68,Pública Federal,0,0,0,0,"",4,0,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,12,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,9,0.1111111111111111,0,0.1111111111111111,0.9
26001012013P8,SOCIOLOGIA,UFAL,26001012,Maceió (AL),2704302,SOCIOLOGIA,ACADÊMICO,Mestrado,2003-01-01,,,,3,3,3,3,,3,4,,4,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Leste Alagoano,Maceió,Maceió,270001,Maceió,2701,Maceió,0.63,0.1683,932748,619,932129,0.72,0.74,0.8,0.64,0.59,0.1424,9.43,0.3935,0.1851,792.54,1191264,2009907,Ciências Humanas,Humanidades,SIM,30,ELEICAO,8,8,8,3.68,Pública Federal,0,0,0,0,"",3,1,34,36,37,39,0.3333333333333333,0.35294117647058826,0.24911452184179456,0.3611111111111111,0.35135135135135137,35,3.34,0.02857142857142857,13,0.016269091193911314,0.013435376942663693,0.009828640303035766,0.15138553681623443,0.1270008701357909,0.09243221359975487,24,6,24,20,11,0,0.5454545454545454,0.5454545454545454,1.38
26001012033P9,Agricultura e Ambiente,UFAL,26001012,Arapiraca (AL),2700300,CIÊNCIAS AGRÁRIAS I,ACADÊMICO,Mestrado,2012-01-01,,,,,,,3,,3,3,,3,,Não,não,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UFAL,Pública Federal,Pública Federal,,,,2700300,Brasil,Nordeste,27,Alagoas,AL,Agreste Alagoano,Arapiraca,Arapiraca,270007,Arapiraca,2702,Arapiraca,0.55,0.0769,214006,32525,181481,0.65,0.64,0.78,0.55,0.42,0.062,9.61,0.2171,0.0937,423.28,520665,1070653,Ciências Agrárias,Ciências da Vida,SIM,27,INDICACAO DOS PARES,12,10,10,3.92,Pública Federal,0,0,0,0,"",3,0,2,2,2,39,0.3333333333333333,0,0.24911452184179456,0,0,35,3.34,0.02857142857142857,4,0.006588874975543514,0.004473044234463171,0.004386540687141496,0.08744197264553741,0.05621084538360511,0.05134570758420186,11,6,7,4,11,0,0,0,1.1
